id,nome,data_inicio,data_termino_planejada,data_termino_real,orcamento_inicial,gerente,status,percentual_conclusao,spi,cpi,mudanca_escopo
PROJ-0591,A segurança de inovar mais facilmente,29/03/2025,01/01/2026,08/01/2026,3749189,Luiz Felipe da Mota,Concluído,100.0,1.0767204580916172,0.8635663126791482,Não
PROJ-0592,A simplicidade de conseguir com confiança,30/11/2024,03/07/2025,13/08/2025,1711115,Luiz Gustavo Marques,Atrasado,74.89038498067897,0.7489038498067897,0.8493388906442085,Não
PROJ-0593,O conforto de realizar seus sonhos mais rapidamente,24/03/2024,10/09/2024,27/10/2024,3175201,Ana Lívia Ferreira,Atrasado,85.85754702235275,0.8585754702235274,0.9549814266204978,Sim
PROJ-0594,A possibilidade de ganhar com confiança,20/06/2024,16/12/2024,19/12/2024,3173435,Vinicius Pinto,Em andamento,97.41096606888404,1.0465049167882963,0.8519790441934832,Não
PROJ-0595,A certeza de inovar mais facilmente,23/09/2023,15/12/2023,13/02/2024,134363,Ana Carolina Aparecida,Atrasado,75.411758180778,0.75411758180778,0.9535646257663363,Sim
PROJ-0596,A vantagem de realizar seus sonhos mais rapidamente,03/10/2023,29/11/2023,22/11/2023,1282127,Noah Fonseca,Em andamento,99.9,1.068434583158128,1.0068596461513557,Não
PROJ-0597,A arte de realizar seus sonhos antes de tudo,31/08/2024,20/03/2025,04/06/2025,1416060,Heloisa Pimenta,Atrasado,79.40835702853386,0.7940835702853385,0.6761351274508824,Sim
PROJ-0598,A liberdade de evoluir mais rapidamente,06/11/2024,08/05/2025,30/07/2025,861558,Cauê Vargas,Atrasado,79.6824261289419,0.796824261289419,0.7308170514093448,Sim
PROJ-0599,A segurança de inovar direto da fonte,25/02/2025,19/02/2026,17/02/2026,2790078,Arthur Miguel Marques,Em andamento,31.97735862479407,1.0536956264594655,0.944787425671865,Não
PROJ-0600,O direito de inovar simplesmente,27/02/2024,04/08/2024,28/07/2024,2992174,Arthur Martins,Em andamento,99.9,0.8918630235540703,0.9732056924802646,Não
PROJ-0601,A arte de mudar em estado puro,30/01/2025,03/11/2025,31/01/2026,4751978,Luiz Gustavo Garcia,Atrasado,49.99115513579791,0.8392454528858194,0.6883544298334144,Sim
PROJ-0602,A segurança de concretizar seus projetos antes de tudo,05/02/2024,10/06/2024,26/08/2024,4092671,Catarina Dias,Atrasado,75.33404772535566,0.7533404772535566,0.9364175101776862,Sim
PROJ-0603,O prazer de conseguir com toda a tranquilidade,18/08/2023,22/05/2024,11/06/2024,287489,Sophia Borges,Concluído,100.0,1.0707718130784527,1.0965666267224288,Não
PROJ-0604,O direito de inovar com força total,01/08/2023,04/02/2024,17/02/2024,2270759,Eduarda Fonseca,Concluído,100.0,1.0666878124081953,0.8669999978966644,Não
PROJ-0605,O conforto de evoluir em estado puro,30/05/2024,29/09/2024,24/09/2024,2203590,Sra. Maitê das Neves,Em andamento,89.05418876762866,0.9884296605632512,0.9284998160051554,Não
PROJ-0606,A vantagem de atingir seus objetivos com confiança,22/01/2025,09/03/2025,27/02/2025,3965672,Elisa Andrade,Em andamento,97.57396816325922,1.0020478521422527,0.9051824497034355,Não
PROJ-0607,A simplicidade de inovar mais rapidamente,05/10/2024,21/12/2024,26/12/2024,2948620,Bruno Ferreira,Em andamento,96.72507279168087,0.9530495851392055,0.861471324383923,Sim
PROJ-0608,A segurança de realizar seus sonhos em estado puro,09/02/2025,09/07/2025,02/07/2025,3964311,Valentim Fernandes,Concluído,100.0,1.0379532748616365,0.9079619633197048,Sim
PROJ-0609,O poder de evoluir mais rapidamente,04/09/2024,25/07/2025,14/08/2025,3620252,Pedro Henrique Abreu,Atrasado,81.68794580046554,0.8455876817683974,0.9773975881987705,Não
PROJ-0610,A possibilidade de ganhar simplesmente,26/07/2024,13/03/2025,06/03/2025,1625896,Joana Ribeiro,Em andamento,99.9,0.987313863636867,1.020996081827025,Não
PROJ-0611,A possibilidade de ganhar sem preocupação,01/07/2024,29/03/2025,19/03/2025,370547,Ana Júlia Barbosa,Em andamento,99.9,1.0689781374834697,1.1819325631454667,Sim
PROJ-0612,A vantagem de avançar com confiança,07/12/2024,19/07/2025,10/08/2025,3928516,Marcela Viana,Em andamento,79.03932422082461,0.9740715553772342,0.9966271617069864,Não
PROJ-0613,O conforto de atingir seus objetivos simplesmente,17/05/2025,10/10/2025,28/09/2025,3470434,Raquel das Neves,Em andamento,33.714733885499385,0.9826476126207333,1.1130128141864286,Não
PROJ-0614,O poder de ganhar sem preocupação,14/01/2025,12/07/2025,11/08/2025,1619172,Erick Barros,Em andamento,99.9,0.9699974788191877,1.0386265131976347,Sim
PROJ-0615,A liberdade de inovar de maneira eficaz,22/01/2025,15/07/2025,30/07/2025,763038,Maria Isis Guerra,Concluído,100.0,1.0724738547658577,1.1427020764839972,Não
PROJ-0616,O direito de realizar seus sonhos simplesmente,30/08/2023,02/12/2023,21/11/2023,4006210,Pietra Carvalho,Concluído,100.0,0.9603330834996566,1.0210622237335258,Não
PROJ-0617,O poder de evoluir com toda a tranquilidade,16/03/2024,25/11/2024,28/10/2024,1623311,Rael Oliveira,Concluído,100.0,0.9694607297409703,0.8635898481834537,Não
PROJ-0618,O prazer de atingir seus objetivos antes de tudo,12/05/2025,09/05/2026,30/04/2026,4188654,Lorena Porto,Concluído,100.0,1.0073750302153295,0.8679620082138919,Não
PROJ-0619,A segurança de concretizar seus projetos com toda a tranquilidade,08/06/2024,11/03/2025,22/03/2025,2286875,Helena Pires,Atrasado,88.81308643039982,0.8881308643039982,0.7208710578415847,Não
PROJ-0620,A certeza de realizar seus sonhos mais rapidamente,25/04/2024,10/06/2024,28/05/2024,4438369,Heitor Sousa,Em andamento,89.47193040347705,0.9094227286931431,1.1226067827337833,Não
PROJ-0621,A vantagem de ganhar antes de tudo,22/02/2024,04/02/2025,12/02/2025,3820314,Aylla Cirino,Em andamento,98.84310228813715,0.9195072250844925,0.9850906244631643,Não
PROJ-0622,A possibilidade de ganhar direto da fonte,06/07/2024,10/09/2024,05/10/2024,2753471,Aurora da Paz,Concluído,100.0,0.9923191046756433,1.0115785774401158,Sim
PROJ-0623,A vantagem de atingir seus objetivos antes de tudo,22/07/2024,20/12/2024,08/05/2025,4587638,Benjamin Pereira,Atrasado,89.90487948318777,0.8990487948318777,0.7579175536019637,Não
PROJ-0624,A vantagem de ganhar de maneira eficaz,17/03/2025,21/05/2025,08/08/2025,2055305,Alice Aparecida,Atrasado,82.1524077889072,0.821524077889072,0.8917192968356233,Sim
PROJ-0625,A arte de evoluir antes de tudo,19/09/2023,12/11/2023,23/11/2023,4764088,Dra. Lorena Nunes,Em andamento,99.9,1.1291857809287926,0.9877079028614362,Sim
PROJ-0626,O conforto de realizar seus sonhos em estado puro,16/03/2025,29/11/2025,26/11/2025,4470945,Mariane Cavalcante,Em andamento,55.80418076609999,1.0074748320535623,1.1069870982998025,Não
PROJ-0627,O conforto de mudar sem preocupação,08/05/2024,23/06/2024,02/07/2024,4944259,Dra. Stephany Sampaio,Concluído,100.0,0.9566967757004353,0.8892352269845519,Não
PROJ-0628,A liberdade de concretizar seus projetos sem preocupação,31/07/2024,06/04/2025,21/04/2025,2324328,Isadora Pires,Em andamento,83.05889383747899,1.0864414229545383,0.8394578646257007,Não
PROJ-0629,A liberdade de avançar mais facilmente,18/11/2024,22/06/2025,19/07/2025,3737982,Dr. Anthony Gabriel Abreu,Em andamento,81.94493198489303,1.0028320878777706,0.9098198136259941,Sim
PROJ-0630,A certeza de evoluir naturalmente,24/04/2025,05/10/2025,01/10/2025,4077113,Enzo Camargo,Concluído,100.0,1.0722217168003276,0.9642372128627877,Não
PROJ-0631,O poder de inovar direto da fonte,21/06/2024,18/10/2024,29/10/2024,3954828,Antony Cavalcante,Em andamento,81.90264050676507,1.0217044614418695,0.846364151690735,Não
PROJ-0632,A liberdade de inovar sem preocupação,27/02/2024,13/11/2024,23/11/2024,1173877,Lucca Moraes,Em andamento,99.9,1.097730391908083,0.9460786329530607,Sim
PROJ-0633,A vantagem de ganhar mais facilmente,27/03/2025,01/09/2025,26/09/2025,1380098,Caio Marques,Em andamento,66.13033489906405,0.9695089733978639,1.1314088807448817,Não
PROJ-0634,O conforto de conseguir com força total,07/02/2024,10/03/2024,01/04/2024,2908404,Maria Liz Sousa,Em andamento,99.9,1.0091920888909636,0.9587800717035218,Não
PROJ-0635,A liberdade de ganhar mais facilmente,25/06/2025,30/10/2025,13/11/2025,3685535,Sr. Vitor da Mata,Concluído,100.0,0.9540768494348694,0.9988102668699606,Sim
PROJ-0636,A liberdade de inovar mais facilmente,15/01/2025,30/08/2025,14/08/2025,2092722,Breno Novaes,Concluído,100.0,0.9690297962777218,1.2187685964462662,Não
PROJ-0637,A vantagem de realizar seus sonhos sem preocupação,27/02/2025,29/05/2025,27/10/2025,1686060,Yuri Nascimento,Atrasado,86.6674999031321,0.866674999031321,0.7491580923493003,Não
PROJ-0638,A simplicidade de conseguir direto da fonte,25/11/2023,02/07/2024,30/07/2024,3769122,Pedro Lucas Siqueira,Em andamento,99.9,0.8825496262362588,0.9473088502163108,Não
PROJ-0639,A certeza de conseguir mais facilmente,07/09/2023,14/12/2023,29/12/2023,4936756,Oliver Albuquerque,Concluído,100.0,1.0794660871520645,1.2210018128084479,Sim
PROJ-0640,A vantagem de realizar seus sonhos mais facilmente,20/06/2025,08/01/2026,20/01/2026,136782,Eloah Novais,Concluído,100.0,0.9700338279954962,0.9258104831509292,Não
PROJ-0641,A simplicidade de ganhar com toda a tranquilidade,16/10/2024,20/12/2024,25/02/2025,1552577,Arthur Fernandes,Atrasado,51.85369107262608,0.5185369107262607,0.696766433444604,Não
PROJ-0642,A possibilidade de ganhar com confiança,20/12/2024,02/04/2025,05/03/2025,1138577,Maria Júlia Almeida,Concluído,100.0,1.003693091863771,1.2258996088808998,Não
PROJ-0643,A arte de mudar com confiança,27/06/2025,07/01/2026,12/11/2025,1352177,Srta. Luísa Barbosa,Cancelado,71.22178033847484,8.127661991567129,0.700635862966552,Não
PROJ-0644,A vantagem de avançar sem preocupação,08/09/2024,03/01/2025,15/01/2025,1459763,Sr. Guilherme Rocha,Em andamento,89.30975190808606,0.969359046367249,1.1054527409088706,Sim
PROJ-0645,A simplicidade de inovar em estado puro,18/09/2023,01/05/2024,29/05/2024,3113115,Ana Julia da Cruz,Em andamento,86.90343974488958,0.8509607576381467,1.1325054602857965,Sim
PROJ-0646,A segurança de atingir seus objetivos com força total,08/10/2023,16/12/2023,20/12/2023,3735441,Luísa Sampaio,Em andamento,88.00886710351483,0.9321770767469266,1.1645120116112087,Não
PROJ-0647,O prazer de inovar naturalmente,24/03/2024,13/10/2024,10/11/2024,390871,Eloá Ferreira,Em andamento,99.9,1.0618327018140086,0.9577942907752509,Sim
PROJ-0648,O conforto de realizar seus sonhos naturalmente,28/06/2024,07/10/2024,23/02/2025,2337594,Ian Lima,Atrasado,83.74807515540994,0.8374807515540994,0.8002547439836988,Não
PROJ-0649,A vantagem de atingir seus objetivos mais rapidamente,28/07/2024,11/09/2024,26/08/2024,621082,Sarah Fernandes,Concluído,100.0,0.9667513050141562,0.8601855167133123,Não
PROJ-0650,O poder de conseguir mais rapidamente,16/10/2024,04/08/2025,28/08/2025,4979446,Bruno Casa Grande,Em andamento,97.74156305067669,0.9007609385935429,0.9696669637235292,Não
PROJ-0651,O direito de inovar com confiança,26/07/2024,16/06/2025,22/08/2025,210586,Gabrielly Caldeira,Atrasado,50.84604311182777,0.5084604311182777,0.8193773278166281,Não
PROJ-0652,O conforto de atingir seus objetivos antes de tudo,04/05/2024,25/01/2025,30/01/2025,3809154,Luan Cardoso,Em andamento,86.45148396422407,1.0525379696736998,1.0954075088726938,Sim
PROJ-0653,A segurança de avançar antes de tudo,07/10/2024,05/08/2025,20/11/2025,3172873,Lara Fernandes,Atrasado,49.22508265460296,0.5309276772032177,0.7092605991836083,Não
PROJ-0654,O prazer de inovar mais rapidamente,15/10/2023,22/09/2024,12/09/2024,3007854,Ravi Lucca Macedo,Em andamento,81.8575635683182,1.0411336748432616,1.0708929888092737,Não
PROJ-0655,A certeza de mudar com força total,10/11/2023,16/07/2024,19/07/2024,4852732,Natália Alves,Em andamento,99.9,0.9442959805108828,0.9345932431455396,Sim
PROJ-0656,O poder de avançar antes de tudo,25/05/2024,03/02/2025,02/08/2025,2980481,Pietra Andrade,Atrasado,64.68654477547256,0.6468654477547255,0.6887832009288075,Sim
PROJ-0657,A vantagem de atingir seus objetivos sem preocupação,28/10/2024,19/03/2025,22/03/2025,2561870,Alice Aparecida,Em andamento,98.59674633829702,0.8662252129781005,1.213661579890301,Não
PROJ-0658,O direito de atingir seus objetivos naturalmente,04/09/2023,29/11/2023,24/11/2023,2848518,Hellena Casa Grande,Em andamento,99.9,0.9655649553912523,0.8943899654372982,Não
PROJ-0659,A possibilidade de evoluir de maneira eficaz,11/08/2023,07/06/2024,19/06/2024,1488867,Maria Julia Cavalcante,Em andamento,87.8897384484646,0.9455207427988774,1.074777689879943,Sim
PROJ-0660,A liberdade de evoluir naturalmente,14/07/2024,29/05/2025,16/06/2025,2374985,Luiz Fernando das Neves,Em andamento,99.9,1.1455684232272016,1.1657695182973453,Sim
PROJ-0661,A possibilidade de mudar mais rapidamente,21/03/2024,14/08/2024,10/08/2024,687988,Dr. Benício Correia,Em andamento,85.45327489877408,1.0792856115627654,1.0857869594810363,Não
PROJ-0662,O poder de avançar direto da fonte,11/05/2025,28/09/2025,15/10/2025,4889059,Heloisa da Luz,Atrasado,25.09197337572731,0.548886917594035,0.804893030718934,Não
PROJ-0663,O prazer de realizar seus sonhos com força total,25/08/2024,27/04/2025,26/08/2025,3723064,Dra. Maria Julia Vargas,Atrasado,70.77172300809622,0.7077172300809622,0.796348986370587,Não
PROJ-0664,A simplicidade de conseguir com força total,18/11/2023,12/07/2024,03/11/2024,990960,Sr. Bryan da Luz,Atrasado,70.77192621280912,0.7077192621280912,0.7490212719654784,Sim
PROJ-0665,O poder de mudar com toda a tranquilidade,23/11/2023,26/05/2024,25/06/2024,2346505,Dr. Felipe Moreira,Em andamento,99.9,1.0217913623682933,1.1668163707948456,Não
PROJ-0666,O poder de conseguir com toda a tranquilidade,06/05/2025,22/06/2025,29/07/2025,2297395,Hellena Rodrigues,Atrasado,56.033221295929316,0.5603322129592931,0.867167183922626,Não
PROJ-0667,O poder de concretizar seus projetos mais rapidamente,03/06/2024,02/09/2024,05/08/2024,1240591,Allana Porto,Concluído,100.0,1.0300098409980347,1.178634122825356,Não
PROJ-0668,A segurança de concretizar seus projetos com confiança,26/01/2024,07/08/2024,13/08/2024,4969880,Maitê da Conceição,Concluído,100.0,0.9504113103248938,1.036296163298301,Sim
PROJ-0669,A vantagem de conseguir em estado puro,07/01/2024,03/07/2024,19/07/2024,1674576,Srta. Lara Souza,Concluído,100.0,0.9589722702625043,1.014941435397352,Não
PROJ-0670,O poder de conseguir com toda a tranquilidade,18/03/2024,16/06/2024,13/07/2024,4614938,Lucas Gabriel Araújo,Em andamento,90.99980577925699,0.9100800897102204,0.8462316788254864,Não
PROJ-0671,O poder de realizar seus sonhos com toda a tranquilidade,05/05/2025,22/08/2025,06/08/2025,1059876,Julia Caldeira,Concluído,100.0,1.04652069429332,1.1682964139463756,Sim
PROJ-0672,O conforto de realizar seus sonhos sem preocupação,20/09/2024,11/01/2025,10/02/2025,3251834,Henrique Rios,Em andamento,90.20929612637025,0.8831984346983437,0.9411443047065942,Não
PROJ-0673,A certeza de avançar com confiança,27/05/2025,26/10/2025,28/12/2025,137707,João Vitor Santos,Atrasado,15.997512472924994,0.5065878949759581,0.7524904162886069,Não
PROJ-0674,A liberdade de realizar seus sonhos com toda a tranquilidade,18/12/2024,28/04/2025,22/05/2025,1217859,Luara Lima,Atrasado,86.9569289959403,0.869569289959403,0.9525562139368049,Sim
PROJ-0675,O direito de concretizar seus projetos mais facilmente,29/09/2023,17/08/2024,25/12/2024,444309,Dra. Marcela Rocha,Atrasado,82.96425072891782,0.8296425072891782,0.7969710246836557,Não
PROJ-0676,O direito de concretizar seus projetos mais rapidamente,09/10/2024,02/10/2025,28/10/2025,2215413,Valentina Sousa,Concluído,100.0,1.034127060728311,1.1918604232295509,Não
PROJ-0677,A certeza de mudar em estado puro,19/09/2024,14/11/2024,09/11/2024,1021447,Sr. Murilo Abreu,Concluído,100.0,1.0306773367877997,1.031158005076983,Sim
PROJ-0678,A arte de ganhar de maneira eficaz,11/09/2024,30/01/2025,08/04/2025,1457317,Beatriz Mendonça,Atrasado,84.43776656921581,0.8443776656921582,0.9443518306521094,Não
PROJ-0679,O prazer de conseguir sem preocupação,10/12/2024,16/06/2025,11/06/2025,2420404,Matteo Azevedo,Em andamento,80.04961873173617,1.1041765267458377,1.1550563768637336,Sim
PROJ-0680,O direito de realizar seus sonhos com toda a tranquilidade,22/07/2023,18/11/2023,01/12/2023,2256323,Sra. Maria Clara Monteiro,Em andamento,98.43742624586612,1.0082881597485642,1.0832312316429626,Não
PROJ-0681,A segurança de conseguir em estado puro,12/10/2024,30/11/2024,19/12/2024,3307135,Sr. Bernardo Cavalcanti,Concluído,100.0,1.07094781374129,0.9433755035746779,Não
PROJ-0682,A certeza de evoluir em estado puro,05/05/2025,07/01/2026,10/01/2026,4377108,Lorenzo Moraes,Em andamento,25.814692287939916,1.0689880651128076,1.0514322713593116,Não
PROJ-0683,O conforto de ganhar simplesmente,11/10/2023,11/09/2024,28/08/2024,1719228,Luiz Felipe Nunes,Concluído,100.0,1.0884614013029168,1.0866767711148317,Não
PROJ-0684,A vantagem de evoluir de maneira eficaz,21/03/2025,20/02/2026,06/02/2026,3056412,Davi Lucas Câmara,Em andamento,27.56847343675411,1.1095442079237816,0.9267430690691397,Não
PROJ-0685,O poder de evoluir com força total,14/06/2024,26/04/2025,11/05/2025,1217164,Maria Isis Freitas,Concluído,100.0,0.9941803764307092,1.097619919655316,Sim
PROJ-0686,A certeza de evoluir mais facilmente,29/02/2024,16/06/2024,01/07/2024,3960068,Sr. Davi Luiz Souza,Em andamento,99.9,1.0696270755379436,0.8927317572866976,Sim
PROJ-0687,A simplicidade de evoluir direto da fonte,22/03/2024,01/11/2024,27/10/2024,362817,Henry Gabriel Pimenta,Em andamento,94.67923983029061,1.0867657745065338,1.0731426186474888,Sim
PROJ-0688,A liberdade de conseguir mais rapidamente,21/11/2024,16/07/2025,25/12/2025,1304351,Dom Dias,Atrasado,64.96341874099048,0.6551629890048827,0.9806020506328873,Não
PROJ-0689,A segurança de conseguir mais rapidamente,05/11/2024,14/12/2024,11/06/2025,2953693,Raul Cunha,Atrasado,82.3879335498525,0.8238793354985251,0.8307449398868515,Sim
PROJ-0690,A vantagem de inovar em estado puro,09/02/2025,22/05/2025,03/06/2025,2886381,Felipe Montenegro,Em andamento,99.9,0.9678801048305448,0.8933412452452565,Sim
PROJ-0691,A possibilidade de mudar com confiança,15/12/2023,18/07/2024,16/08/2024,1411109,Luiz Felipe Camargo,Em andamento,99.9,0.9387731084771885,1.0223601675168859,Não
PROJ-0692,A certeza de mudar direto da fonte,22/08/2023,29/06/2024,23/07/2024,4207258,Eduardo Ferreira,Em andamento,99.9,0.9443143668542352,0.8538630919419218,Não
PROJ-0693,A arte de evoluir sem preocupação,23/05/2024,30/03/2025,14/04/2025,1485942,Isabela Caldeira,Em andamento,97.45286777929168,0.9728179033155864,0.9191401204293754,Não
PROJ-0694,O prazer de ganhar sem preocupação,29/06/2025,18/05/2026,07/11/2026,3574694,Elisa Teixeira,Atrasado,3.61186287113937,0.7777544715853443,0.7931183088378176,Não
PROJ-0695,A simplicidade de ganhar com força total,22/07/2024,02/07/2025,31/07/2025,2448172,Davi Luiz Sousa,Em andamento,90.56149602325922,0.9247283082943627,0.9798513861540359,Sim
PROJ-0696,A simplicidade de mudar simplesmente,29/11/2024,02/07/2025,11/07/2025,3212966,Letícia Mendonça,Em andamento,89.77663418906941,1.109148869346578,1.0506424431510866,Não
PROJ-0697,O direito de mudar naturalmente,03/03/2024,12/12/2024,21/12/2024,3485336,Melina da Mota,Em andamento,90.10452162453998,1.0286156658092478,0.8491930417401976,Não
PROJ-0698,A arte de ganhar sem preocupação,02/05/2024,13/09/2024,25/09/2024,1189738,Vitor Sá,Em andamento,99.9,1.0432076146249356,1.1916806115539882,Não
PROJ-0699,A simplicidade de mudar antes de tudo,16/10/2024,17/03/2025,21/07/2025,4641672,Zoe Câmara,Atrasado,84.26045687416324,0.8426045687416324,0.8074987112391503,Sim
PROJ-0700,A liberdade de concretizar seus projetos em estado puro,25/05/2025,29/06/2025,28/06/2025,4917886,Léo Pimenta,Em andamento,90.30106185861732,0.8672868571593056,1.1407778739061005,Não
PROJ-0701,O conforto de inovar direto da fonte,03/04/2025,24/12/2025,14/08/2025,4627486,Dr. Anthony Vieira,Cancelado,50.50507172810047,1.312141569406532,0.7002694388503935,Não
PROJ-0702,O conforto de concretizar seus projetos em estado puro,15/03/2024,21/12/2024,03/01/2025,3451518,Ayla Silva,Concluído,100.0,1.0922092682962137,1.1142111538631043,Não
PROJ-0703,O direito de evoluir antes de tudo,10/07/2025,28/02/2026,23/03/2026,945733,Sr. Rael Nunes,Em andamento,1.5589233937919083,0.9068168951711915,0.9135338110537815,Sim
PROJ-0704,O poder de avançar simplesmente,23/07/2023,10/04/2024,20/04/2024,4718909,Asafe Cavalcanti,Em andamento,99.9,1.1273026396427717,0.992781706567308,Sim
PROJ-0705,A certeza de inovar direto da fonte,28/11/2024,12/05/2025,26/05/2025,3810970,Antony Santos,Concluído,100.0,1.0421050242112706,0.9497392978323089,Não
PROJ-0706,A arte de inovar naturalmente,19/11/2024,05/07/2025,28/06/2025,4958940,Maria Luísa Guerra,Em andamento,99.9,1.0297168252364757,1.0973277865107263,Sim
PROJ-0707,A certeza de inovar sem preocupação,08/05/2024,03/07/2024,17/07/2024,2410468,Léo Macedo,Em andamento,99.9,0.8772394638533593,0.8876053669523325,Não
PROJ-0708,A arte de evoluir com toda a tranquilidade,20/09/2023,21/10/2023,04/11/2023,3564480,Lívia Andrade,Em andamento,99.9,0.9074235246956204,0.9456283117156173,Não
PROJ-0709,A segurança de concretizar seus projetos mais facilmente,11/06/2025,12/01/2026,08/01/2026,3332715,Renan Rios,Em andamento,13.842788395311137,1.0409700840163705,1.116205496493643,Não
PROJ-0710,O direito de ganhar direto da fonte,13/07/2024,10/06/2025,01/06/2025,1316402,Dom Gonçalves,Em andamento,99.9,1.0418417089884762,1.080441624423806,Não
PROJ-0711,A possibilidade de conseguir mais rapidamente,31/05/2025,11/03/2026,25/02/2026,1207247,Eduarda Siqueira,Em andamento,16.524659736580105,0.9311778700859994,0.9819299781909571,Não
PROJ-0712,O prazer de ganhar sem preocupação,20/05/2025,28/10/2025,21/10/2025,96187,Hellena Montenegro,Em andamento,35.124647340571144,0.8858681168208893,1.037501517207365,Sim
PROJ-0713,A liberdade de atingir seus objetivos mais facilmente,29/04/2025,21/09/2025,28/09/2025,2292012,Sara Rezende,Em andamento,47.19545716108857,0.9357671179227212,0.942350715437536,Não
PROJ-0714,A possibilidade de mudar em estado puro,17/05/2024,23/12/2024,03/01/2025,2363800,Rodrigo Abreu,Em andamento,99.9,1.1051069128076931,0.8464706416751968,Sim
PROJ-0715,O prazer de concretizar seus projetos mais rapidamente,30/07/2024,16/06/2025,27/06/2025,1841455,Sr. Anthony Gabriel Sousa,Em andamento,99.9,1.1016211354014194,0.9688622643495297,Não
PROJ-0716,A vantagem de conseguir antes de tudo,31/12/2024,04/09/2025,26/08/2025,4046628,Bárbara Pereira,Em andamento,78.83119800508017,1.1138659662358648,0.9805510922249403,Não
PROJ-0717,A liberdade de conseguir em estado puro,13/07/2024,11/12/2024,23/12/2024,790557,Theo Fernandes,Concluído,100.0,1.0884662332376818,0.9257900111646166,Sim
PROJ-0718,A certeza de mudar com toda a tranquilidade,12/04/2024,06/12/2024,21/12/2024,3072322,Alana Correia,Em andamento,99.9,1.1318730388069835,1.2069594102053531,Sim
PROJ-0719,O direito de avançar simplesmente,25/02/2025,29/05/2025,30/04/2025,717684,Srta. Liz Ribeiro,Concluído,100.0,0.9732477324319618,0.9197158888302305,Não
PROJ-0720,A arte de conseguir com toda a tranquilidade,23/11/2024,25/01/2025,21/02/2025,884065,Lavínia Ramos,Concluído,100.0,1.0231712052344484,1.0627481006953403,Não
PROJ-0721,A possibilidade de realizar seus sonhos com confiança,17/07/2023,20/12/2023,13/01/2024,2979014,Hadassa Melo,Em andamento,81.14343759237312,1.1102266054122318,0.8805518191496591,Não
PROJ-0722,A simplicidade de concretizar seus projetos com toda a tranquilidade,11/02/2025,01/12/2025,20/12/2025,1240799,Ana Júlia Gonçalves,Em andamento,47.112163066933,1.1257893260688383,1.1442116114036123,Não
PROJ-0723,O conforto de mudar em estado puro,30/11/2023,13/08/2024,09/09/2024,4704178,Leonardo Silveira,Concluído,100.0,1.0576724815757614,1.0911594198080166,Não
PROJ-0724,A simplicidade de realizar seus sonhos antes de tudo,24/01/2025,08/09/2025,17/09/2025,1002168,Beatriz Lima,Em andamento,82.91046235201277,0.8802001647554423,0.9313101118309219,Não
PROJ-0725,A vantagem de realizar seus sonhos em estado puro,01/06/2025,21/03/2026,10/07/2026,2393061,Sra. Ana Liz Vargas,Atrasado,8.009617673004783,0.5457716228349772,0.762566599961851,Não
PROJ-0726,A possibilidade de ganhar de maneira eficaz,16/03/2025,03/07/2025,05/07/2025,4246310,Vitor Hugo Abreu,Concluído,100.0,0.9893156550235799,0.9194675433456128,Não
PROJ-0727,O prazer de avançar com força total,31/03/2025,04/10/2025,29/10/2025,3085089,Vitor da Mota,Em andamento,59.34672997803151,1.0432932735824543,1.07297205699662,Não
PROJ-0728,A vantagem de conseguir antes de tudo,28/03/2024,03/12/2024,18/01/2025,1916655,Sr. Apollo Peixoto,Atrasado,82.52588464392248,0.8252588464392248,0.7537296065664071,Não
PROJ-0729,A certeza de inovar mais facilmente,20/01/2025,09/06/2025,30/05/2025,4647932,Matheus Macedo,Concluído,100.0,0.9944070605385036,1.1381245819168777,Sim
PROJ-0730,A certeza de realizar seus sonhos sem preocupação,09/08/2023,22/06/2024,10/06/2024,860108,Dr. Benjamin Porto,Em andamento,83.43818261941482,1.1234298603529034,0.8785703391725669,Não
PROJ-0731,O direito de concretizar seus projetos com confiança,11/04/2024,30/08/2024,30/08/2024,2483050,Luiz Miguel Jesus,Em andamento,99.9,1.0370327143179685,0.9932567694329969,Não
PROJ-0732,A vantagem de concretizar seus projetos com confiança,08/12/2024,18/09/2025,12/09/2025,4364666,Esther Vargas,Em andamento,66.80284264975602,0.9664903387014057,1.1107985320908407,Não
PROJ-0733,A arte de mudar mais rapidamente,20/01/2025,25/11/2025,15/11/2025,1549830,Sr. João Felipe da Rosa,Em andamento,63.80054757553255,0.8798783331517305,0.9859555000310509,Sim
PROJ-0734,A segurança de ganhar simplesmente,26/06/2024,25/10/2024,12/11/2024,4983634,Sara Albuquerque,Em andamento,83.48996447500478,0.9645618943708033,1.1062951630554947,Sim
PROJ-0735,A arte de mudar sem preocupação,11/03/2025,05/05/2025,31/05/2025,2215298,Rael Castro,Em andamento,83.0831748966673,0.9969201310829181,0.835589320797351,Não
PROJ-0736,O prazer de atingir seus objetivos direto da fonte,02/08/2024,25/09/2024,24/09/2024,294548,Valentina da Cunha,Concluído,100.0,1.0619487466806312,1.1353366632176076,Sim
PROJ-0737,A simplicidade de conseguir com confiança,04/10/2024,24/02/2025,25/05/2025,1464803,Maria Pimenta,Atrasado,64.8616110763077,0.648616110763077,0.8989701949777168,Sim
PROJ-0738,O prazer de ganhar sem preocupação,30/11/2023,05/11/2024,17/11/2024,1256335,Olívia Vieira,Atrasado,88.64394189716795,0.8864394189716795,0.7241509559343866,Não
